Question,Subj_Q,Answer,Subj_A,Domain
كنت محتاراً في تعلم الإسبانية أو الفرنسية أو الألمانية في وقت فراغي، نصحني الكثيرون في تعلم لغة برمجة بدل اللغات بحكم أني لن أحتاج هذه اللغات. حاولت أن أتعلم لغة بايثون البرمجية ولكني أتثاقل في تعلمها ولم أحبها، هل تنصحوني أن أكمل فيها أم مجال ثاني؟,1,اظن لو قررت تتعلم الاسبانيه ، ربما خلال اسبوعين يمكنك الانتهاء منها ،لا تتوقف وتفكر ، يمكنك التفكير وانت تعملالاسبانيه سهله للغايه ، بل يمكن ان تطلق عليها لغه تافهه ان صح التعبير ، اقصد بالتفاهه السهوله الشديده ،انتهي منها ، سريعا لتشعر بنشوة الانجاز ،وستكمل باقي الطريق ان شاء الله,1,سوفا
هل هنالك شركات توظف مبرمجين مبتدئين خبرة أقل من سنة؟,0,لا اضن ذلك فقد يكلفهم هذا التوضيف خسائر .بجانب ان اغلب الشركات توضف موضفين لهم خبرة سنتين على الاقل.,1,سوفا
أنا عمري 14 سنة ولديّ فكرة اختراع وتقريباً لديّ طريقة تنفيذها وأريد فقط شخص مختص أعرض عليه الفكرة لنصل إلى طريقة تنفيذ ثم نشرع في تنفيذها، هل هناك أحد يستطيع مساعدتي؟,0,أولًا أنت لم تذكر كيف تريد أن تشرع في تنفيذ الفكرة مع الشخص الذي تبحث عنه لإنك أصلًا لم تذكر أين تعيش و كيف تريد مقابلة الشخص. ثانياً فكرة الاختراع اسمها فكرة فقط لإنك لم تخترع اي شيء بعد. ثالثًا أنت تبحث عن شخص مختص في ماذا؟ في الفكرات؟! لم تذكر حتى المجال. بالتوفيق,1,سوفا
ما هو أفضل تطبيق للبحث عن هوية المتصل؟,0,ترو كولار Truecaller,0,سوفا
كيف يمكنني الوصول إلى حساب جوجل بعد فقدان رقم الهاتف المرتبط به؟,0,بالدخول فيه عن طريق الايميل وكلمة السر .,1,سوفا
هل تعلم لغة HTML كأول لغة برمجية اختيار مناسب؟,1,لا طبعا لان html ليست لغه برمجهلكن اذا انت تريد ان تتعلم web dev ف html هي اساس هذا المجالفي هذه الحاله تعلمها,0,سوفا
أريد أن أدرس تخصص في مجال التقنية لكني لا أعرف ما هو التخصص الذي يناسبني أكثر، أنا متردد بين تكنولوجيا المعلومات وهندسة البرمجيات وهندسة الاتصالات، ما الأشياء المشتركة بينها والاختلافات بينها؟ وما مجال العمل لكل التخصص؟,0,انا ايضاً عمرى ١٤ سنة وابحث عن شخص او مؤسسة يمكنه مساعدتى في تحقيق اختراعي لنتناقش في الفكرة ومن ثم ننفذ فهل من يستطيع مساعدتى,0,سوفا
كيف يمكنني أن أصبح هاكر أخلاقي؟ وهل من دورات مجانية لتعلم الأمن السيبراني؟,0,لو انت مش حلو في الانجليزي في قناة عاليوتيوب اسمها Free4arab | Information Technologyانما لو انت حلو في الانجليزي في موقع اسمه cibrary…,0,سوفا
عندي لاب Hp غيرته لنظام الاوبنتو بس الداتا اللي كانت موجوده علي الهارد مش موجوده و عايز ارجعه لنظام ويندوز ميكروسوفت تاني بالداتا اللي كانت عليه ايه الحل!,1,"الأمر يرجع الي طريقه تنصيبك كيف تم التنصيب وتقسيم الهارد واختيار swap وغيرو قد يكون تم تنصيبه بطريقه فورمات كامل الهارد لذلك هناك عده طرق قم بكتابه الامر التالي في واجهة سطر الاوامر terminalوالامر التاليبعد كتابه الامر الاول انسخ النتائج في تعليق والثاني بعده كذلكحتي نتعرف علي بارتشن الهارد الخاص بكمع العلم انك قد تكون كما ذكرت الي قمت بعمل فورمات كامل للهارد لانه تنصيب ubuntu يجب ان تكون علي درايه تامه قبل تنصيبه بكيفيه عملهوقد يكون الاسباب عديده جدآآآآ منها مثلا اختفاء البارتشن بسبب نوع تقسيم الهارد او ان البارتشن او الهارده مخفي واسباب اخري عديدهطريقه بسيطه بدون خبرهقم بوضع االأمر يرجع الي طريقه تنصيبك كيف تم التنصيب وتقسيم الهارد واختيار swap وغيرو قد يكون تم تنصيبه بطريقه فورمات كامل الهارد لذلك هناك عده طرق قم بكتابه الامر التالي في واجهة سطر الاوامر terminalوالامر التاليبعد كتابه الامر الاول انسخ النتائج في تعليق والثاني بعده كذلكحتي نتعرف علي بارتشن الهارد الخاص بكمع العلم انك قد تكون كما ذكرت الي قمت بعمل فورمات كامل للهارد لانه تنصيب ubuntu يجب ان تكون علي درايه تامه قبل تنصيبه بكيفيه عملهوقد يكون الاسباب عديده جدآآآآ منها مثلا اختفاء البارتشن بسبب نوع تقسيم الهارد او ان البارتشن او الهارده مخفي واسباب اخري عديدهطريقه بسيطه بدون خبرهقم بوضع اسطوانه او usb windows اي نسخه windows ,كأنك ستقوم بتنصيبه وعند عرض البارتشن لاختيار مكان التنصيب شوف كام بارتشن ظاهر الك c - d - e وخلافه",0,سوفا
أنا طالب في الرابعة عشرة من عمري. أريد تعلم البرمجة ولكن بشكل مجاني، هل أستطيع تعلمها في هذا العمر؟ وما هي المصادر المجانية لتعلمها؟,0,انا بنت في نفس العمر ايضاً ولكن لدى فكرة اختراع اريد من يساعدنى بتنفيذها فما هي الهيئات او الاشخاص الذين يمكنهم مساعدتى ؟,0,سوفا
ما هي طبيعة مسابقة البرمجة ECPC؟ وهل تطلب درجة كبيرة من الخبرة قبل أن أسجل فيها؟,0,هذه المسابقه هي مسابقه برمجيه مثل ICPC لكن علي مستوي مصر وعاده ما تقام كل سنهيتطلب منك ان تكون مبرمج بلغه ++C او C وان تتعلم خورازميات والاهم ان تحل problem slovingوهذه الرابط ستفيدك اقرئها كلها,0,سوفا
كيف لي أن أعود للأسئلة التي قمت بالرد على الإجابة فيها في برنامج كيورا؟,0,قم بالخطوات التالية:,0,سوفا
ما هي الخدمة التي تتمنى وجودها في شكل تطبيق على الإنترنت لتسهل حياتك أو عملك؟,0,أتمنى خدمة تكون متاحة ، وتوفر مزامنة الأجهزة المختلفة عن طريق اتصال الانترنت أو أي اتصال لا سلكي.ليس جوجل درايف أو دروبوكس ، ولكن ما أقصده هو فتح الأجهزة المختلفة واستخدامها كأنها جهاز واحد تظهر كل التعديلات على كل الأجهزة ، إذا كان هذا موجود أرجو أن تشاركني به.,0,سوفا
اين اجد موقع لتحميل نسخ الويندوز مجانا ؟ لعدم قدرتي علي شراء النسخه المدفوعة,1,هذا موقع مايكروسوفت الرسمي من هذا الرابط يمكنك تنزيل تطبيق خاص بمايكروسوفت لتنزيل النسخة الأصلية و الاخيرة من ويندوز ١٠ يقوم التطبيق بتنزيل و تثبيت ويندوز بنفسه ما هليك إلا الانتظار حتى ينتهي. بعد الانتهاء من تنصيب الويندوز سوف يطلب الويندوز رمز تفعيل ولاكن يمكنك تجاهل الرسالة سوف تكون قادر على استعمال ويندوز بشكل طبيعي بدون التفعيل لكن سوف تنقصك بعض المميزات من تغير الالوان في نظام الويندوز. يفضل ان تقوم بشراء رمز تفعيل فهو لا يتجاوز سعره ال ١٠ دولار.قد تكون لغة الموقع المانية اذا لم تستطع تنزيله من هذا الرابط فقم بالبحث عن Windows media creation tool على جوهذا موقع مايكروسوفت الرسمي من هذا الرابط يمكنك تنزيل تطبيق خاص بمايكروسوفت لتنزيل النسخة الأصلية و الاخيرة من ويندوز ١٠ يقوم التطبيق بتنزيل و تثبيت ويندوز بنفسه ما هليك إلا الانتظار حتى ينتهي. بعد الانتهاء من تنصيب الويندوز سوف يطلب الويندوز رمز تفعيل ولاكن يمكنك تجاهل الرسالة سوف تكون قادر على استعمال ويندوز بشكل طبيعي بدون التفعيل لكن سوف تنقصك بعض المميزات من تغير الالوان في نظام الويندوز. يفضل ان تقوم بشراء رمز تفعيل فهو لا يتجاوز سعره ال ١٠ دولار.قد تكون لغة الموقع المانية اذا لم تستطع تنزيله من هذا الرابط فقم بالبحث عن Windows media creation tool على جوجل و اختر من النتائج موقع مايكروسوفت.,0,سوفا
